pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,cmd_x,cmd_y,cmd_z,cmd_yaw,f1,f2,f3,f4,pwm1,pwm2,pwm3,pwm4,bodyFx,bodyFy,bodyFz,worldFx,worldFy,worldFz,bodyTx,bodyTy,bodyTz,stateVx,stateVy,stateVz,posVx,posVy,posVz,accWx,accWy,accWz,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,status_battery_voltage,pm_vbat,zero_bias_count,mobForceNone_x,mobForceNone_y,mobForceNone_z,mobForceResidual_x,mobForceResidual_y,mobForceResidual_z,mobTorque_x,mobTorque_y,mobTorque_z,mobResidual_x,mobResidual_y,mobResidual_z,accRawBody_x,accRawBody_y,accRawBody_z,gyroBody_x,gyroBody_y,gyroBody_z
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0258415490,0.0850403234,0.0790727660,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0050434377,0.0010022221,0.0101051582,nan,nan,nan,0.0000000000,0.0000000000,0.0084989760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0258415490,0.0850403234,0.0790727660,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0026271944,0.0003967969,0.0015216063,-0.0005402804,0.0001671932,-0.0005059091,0.0050434377,0.0010022221,0.0101051582,nan,nan,nan,0.0000000000,0.0000000000,0.0084989760,nan,4.1014661789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0257121883,0.0850587413,0.0791486278,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0026271944,0.0003967969,0.0015216063,-0.0005402804,0.0001671932,-0.0005059091,0.0050434377,0.0010022221,0.0101051582,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0084989760,nan,4.1014661789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0257121883,0.0850587413,0.0791486278,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0026271944,0.0003967969,0.0015216063,0.0003497023,0.0002327250,0.0000695412,0.0040934621,0.0010364030,-0.0082597770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0084989760,nan,4.1014661789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0257121883,0.0850587413,0.0791486278,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030671200,0.0004916181,0.0017381212,0.0003497023,0.0002327250,0.0000695412,0.0040934621,0.0010364030,-0.0082597770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0084989760,nan,4.1014661789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0259030610,0.0850192681,0.0790463239,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030671200,0.0004916181,0.0017381212,0.0003497023,0.0002327250,0.0000695412,0.0102229752,0.0108343223,-0.0039193886,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0046792389,nan,4.1014661789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0259030610,0.0850192681,0.0790463239,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010583047,0.0007687180,0.0013521375,-0.0009045228,-0.0000223783,-0.0004929543,0.0102229752,0.0108343223,-0.0039193886,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0046792389,nan,4.0961875916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0258553233,0.0850542560,0.0791129768,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010583047,0.0007687180,0.0013521375,-0.0009045228,-0.0000223783,-0.0004929543,0.0102229752,0.0108343223,-0.0039193886,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0046792389,nan,4.0961875916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0258553233,0.0850542560,0.0791129768,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010583047,0.0007687180,0.0013521375,-0.0010209420,-0.0000357439,-0.0005339133,0.0215892922,-0.0030126073,0.0014945484,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0046792389,nan,4.0961875916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0258553233,0.0850542560,0.0791129768,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007886010,0.0007142292,0.0009986059,-0.0010209420,-0.0000357439,-0.0005339133,0.0215892922,-0.0030126073,0.0014945484,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0046792389,nan,4.0961875916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0259163640,0.0850499943,0.0790807530,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007886010,0.0007142292,0.0009986059,-0.0010209420,-0.0000357439,-0.0005339133,-0.0062525971,-0.0125154424,0.0140391653,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054968679,nan,4.0961875916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0259163640,0.0850499943,0.0790807530,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0016232139,0.0007274188,0.0017802172,-0.0004352687,0.0001736751,-0.0000460744,-0.0062525971,-0.0125154424,0.0140391653,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054968679,nan,4.0961875916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0258346330,0.0850878805,0.0791663006,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0016232139,0.0007274188,0.0017802172,-0.0004352687,0.0001736751,-0.0000460744,-0.0062525971,-0.0125154424,0.0140391653,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054968679,nan,4.0961875916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0258346330,0.0850878805,0.0791663006,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0016232139,0.0007274188,0.0017802172,0.0001807384,0.0003300703,0.0004507635,-0.0065747662,-0.0080440734,-0.0161640439,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054968679,nan,4.0961875916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0258346330,0.0850878805,0.0791663006,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012304980,0.0003725379,0.0006354741,0.0001807384,0.0003300703,0.0004507635,-0.0065747662,-0.0080440734,-0.0161640439,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054968679,nan,4.0961875916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0259018280,0.0850373954,0.0790647417,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012304980,0.0003725379,0.0006354741,0.0001807384,0.0003300703,0.0004507635,0.0114245657,-0.0071436209,0.0052800360,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043318537,nan,4.0961875916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0259018280,0.0850373954,0.0790647417,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0024514503,0.0003781799,0.0010394173,-0.0001090468,-0.0000215088,-0.0001864693,0.0114245657,-0.0071436209,0.0052800360,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043318537,nan,4.1014661789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0257845316,0.0850575194,0.0791156888,0.0110710166,-0.0138376050,-0.0000766002,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0024514503,0.0003781799,0.0010394173,-0.0001090468,-0.0000215088,-0.0001864693,0.0114245657,-0.0071436209,0.0052800360,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043318537,nan,4.1014661789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
